Produto,Mês,Ano,Estado,UF,Microrregião,Exportação Mín (Kt),Exportação Med (Kt),Exportação Max (Kt),Tipo,Tipo Ajustado,% Confiança
Farelo,7.0,2019.0,MARANHÃO,MA,MA_SUL,0.000,0.000,0.000,Prevista,Prevista,90
Farelo,7.0,2019.0,MARANHÃO,MA,MA_OUTROS,0.000,0.000,0.000,Prevista,Prevista,90
Farelo,8.0,2019.0,MARANHÃO,MA,MA_SUL,0.000,0.000,0.000,Prevista,Prevista,90
Farelo,8.0,2019.0,MARANHÃO,MA,MA_OUTROS,0.000,0.000,0.000,Prevista,Prevista,90
Farelo,9.0,2019.0,MARANHÃO,MA,MA_SUL,0.000,0.000,0.000,Prevista,Prevista,90
Farelo,9.0,2019.0,MARANHÃO,MA,MA_OUTROS,0.000,0.000,0.000,Prevista,Prevista,90
Farelo,10.0,2019.0,MARANHÃO,MA,MA_SUL,0.000,0.000,0.000,Prevista,Prevista,90
Farelo,10.0,2019.0,MARANHÃO,MA,MA_OUTROS,0.000,0.000,0.000,Prevista,Prevista,90
Farelo,11.0,2019.0,MARANHÃO,MA,MA_SUL,0.000,0.000,0.000,Prevista,Prevista,90
Farelo,11.0,2019.0,MARANHÃO,MA,MA_OUTROS,0.000,0.000,0.000,Prevista,Prevista,90
Farelo,12.0,2019.0,MARANHÃO,MA,MA_SUL,0.000,0.000,0.000,Prevista,Prevista,90
Farelo,12.0,2019.0,MARANHÃO,MA,MA_OUTROS,0.000,0.000,0.000,Prevista,Prevista,90
Farelo,4.0,2019.0,MARANHÃO,MA,MA_SUL,0.000,0.000,0.000,Prevista,Prevista,95
Farelo,4.0,2019.0,MARANHÃO,MA,MA_OUTROS,0.000,0.000,0.000,Prevista,Prevista,95
Farelo,5.0,2019.0,MARANHÃO,MA,MA_SUL,0.000,0.000,0.000,Prevista,Prevista,95
Farelo,5.0,2019.0,MARANHÃO,MA,MA_OUTROS,0.000,0.000,0.000,Prevista,Prevista,95
Farelo,6.0,2019.0,MARANHÃO,MA,MA_SUL,0.000,0.000,0.000,Prevista,Prevista,95
Farelo,6.0,2019.0,MARANHÃO,MA,MA_OUTROS,0.000,0.000,0.000,Prevista,Prevista,95
Farelo,7.0,2019.0,MARANHÃO,MA,MA_SUL,0.000,0.000,0.000,Prevista,Prevista,95
Farelo,7.0,2019.0,MARANHÃO,MA,MA_OUTROS,0.000,0.000,0.000,Prevista,Prevista,95
Farelo,8.0,2019.0,MARANHÃO,MA,MA_SUL,0.000,0.000,0.000,Prevista,Prevista,95
Farelo,8.0,2019.0,MARANHÃO,MA,MA_OUTROS,0.000,0.000,0.000,Prevista,Prevista,95
Farelo,9.0,2019.0,MARANHÃO,MA,MA_SUL,0.000,0.000,0.000,Prevista,Prevista,95
Farelo,9.0,2019.0,MARANHÃO,MA,MA_OUTROS,0.000,0.000,0.000,Prevista,Prevista,95
Farelo,10.0,2019.0,MARANHÃO,MA,MA_SUL,0.000,0.000,0.000,Prevista,Prevista,95
Farelo,10.0,2019.0,MARANHÃO,MA,MA_OUTROS,0.000,0.000,0.000,Prevista,Prevista,95
Farelo,11.0,2019.0,MARANHÃO,MA,MA_SUL,0.000,0.000,0.000,Prevista,Prevista,95
Farelo,11.0,2019.0,MARANHÃO,MA,MA_OUTROS,0.000,0.000,0.000,Prevista,Prevista,95
Farelo,12.0,2019.0,MARANHÃO,MA,MA_SUL,0.000,0.000,0.000,Prevista,Prevista,95
Farelo,12.0,2019.0,MARANHÃO,MA,MA_OUTROS,0.000,0.000,0.000,Prevista,Prevista,95
Farelo,1.0,2015.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,0.930,0.000,Real,Real / Calculada,0
Farelo,1.0,2015.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,1.0,2015.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,1.0,2015.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,2.0,2015.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,11.725,0.000,Real,Real / Calculada,0
Farelo,2.0,2015.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,2.0,2015.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,2.0,2015.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,3.0,2015.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,14.489,0.000,Real,Real / Calculada,0
Farelo,3.0,2015.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,3.0,2015.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,3.0,2015.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,4.0,2015.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,7.602,0.000,Real,Real / Calculada,0
Farelo,4.0,2015.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,4.0,2015.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,4.0,2015.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,5.0,2015.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,23.687,0.000,Real,Real / Calculada,0
Farelo,5.0,2015.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,5.0,2015.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,5.0,2015.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,6.0,2015.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,45.226,0.000,Real,Real / Calculada,0
Farelo,6.0,2015.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,6.0,2015.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,6.0,2015.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,7.0,2015.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,13.858,0.000,Real,Real / Calculada,0
Farelo,7.0,2015.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,7.0,2015.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,7.0,2015.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,8.0,2015.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,21.754,0.000,Real,Real / Calculada,0
Farelo,8.0,2015.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,8.0,2015.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,8.0,2015.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,9.0,2015.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,9.744,0.000,Real,Real / Calculada,0
Farelo,9.0,2015.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,9.0,2015.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,9.0,2015.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,10.0,2015.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,9.638,0.000,Real,Real / Calculada,0
Farelo,10.0,2015.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,10.0,2015.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,10.0,2015.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,11.0,2015.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,6.993,0.000,Real,Real / Calculada,0
Farelo,11.0,2015.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,11.0,2015.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,11.0,2015.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,12.0,2015.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,4.466,0.000,Real,Real / Calculada,0
Farelo,12.0,2015.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,12.0,2015.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,12.0,2015.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,1.0,2016.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,6.189,0.000,Real,Real / Calculada,0
Farelo,1.0,2016.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,1.0,2016.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,1.0,2016.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,2.0,2016.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,1.228,0.000,Real,Real / Calculada,0
Farelo,2.0,2016.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,2.0,2016.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,2.0,2016.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,3.0,2016.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,16.019,0.000,Real,Real / Calculada,0
Farelo,3.0,2016.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,3.0,2016.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,3.0,2016.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,4.0,2016.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,42.238,0.000,Real,Real / Calculada,0
Farelo,4.0,2016.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,4.0,2016.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,4.0,2016.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,5.0,2016.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,11.960,0.000,Real,Real / Calculada,0
Farelo,5.0,2016.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,5.0,2016.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,5.0,2016.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,6.0,2016.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,8.090,0.000,Real,Real / Calculada,0
Farelo,6.0,2016.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,6.0,2016.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,6.0,2016.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,7.0,2016.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,12.494,0.000,Real,Real / Calculada,0
Farelo,7.0,2016.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,7.0,2016.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,7.0,2016.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,8.0,2016.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,5.585,0.000,Real,Real / Calculada,0
Farelo,8.0,2016.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,8.0,2016.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,8.0,2016.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,9.0,2016.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,8.770,0.000,Real,Real / Calculada,0
Farelo,9.0,2016.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,9.0,2016.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,9.0,2016.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,10.0,2016.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,5.701,0.000,Real,Real / Calculada,0
Farelo,10.0,2016.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,10.0,2016.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,10.0,2016.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,11.0,2016.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,11.421,0.000,Real,Real / Calculada,0
Farelo,11.0,2016.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,11.0,2016.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,11.0,2016.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,12.0,2016.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,21.798,0.000,Real,Real / Calculada,0
Farelo,12.0,2016.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,12.0,2016.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,12.0,2016.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,1.0,2017.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,37.215,0.000,Real,Real / Calculada,0
Farelo,1.0,2017.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,1.0,2017.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,1.0,2017.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,2.0,2017.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,2.560,0.000,Real,Real / Calculada,0
Farelo,2.0,2017.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,2.0,2017.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,2.0,2017.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,3.0,2017.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,8.532,0.000,Real,Real / Calculada,0
Farelo,3.0,2017.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,3.0,2017.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,3.0,2017.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,4.0,2017.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,39.748,0.000,Real,Real / Calculada,0
Farelo,4.0,2017.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,4.0,2017.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,4.0,2017.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,5.0,2017.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,14.478,0.000,Real,Real / Calculada,0
Farelo,5.0,2017.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,5.0,2017.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,5.0,2017.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,6.0,2017.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,8.118,0.000,Real,Real / Calculada,0
Farelo,6.0,2017.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,6.0,2017.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,6.0,2017.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,7.0,2017.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,7.210,0.000,Real,Real / Calculada,0
Farelo,7.0,2017.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,7.0,2017.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,7.0,2017.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,8.0,2017.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,11.015,0.000,Real,Real / Calculada,0
Farelo,8.0,2017.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,8.0,2017.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,8.0,2017.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,9.0,2017.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,3.552,0.000,Real,Real / Calculada,0
Farelo,9.0,2017.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,9.0,2017.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,9.0,2017.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,10.0,2017.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,35.927,0.000,Real,Real / Calculada,0
Farelo,10.0,2017.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,10.0,2017.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,10.0,2017.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,11.0,2017.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,8.260,0.000,Real,Real / Calculada,0
Farelo,11.0,2017.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,11.0,2017.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,11.0,2017.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,12.0,2017.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,7.197,0.000,Real,Real / Calculada,0
Farelo,12.0,2017.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,12.0,2017.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,12.0,2017.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,1.0,2018.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,42.384,0.000,Real,Real / Calculada,0
Farelo,1.0,2018.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,1.0,2018.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,1.0,2018.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,2.0,2018.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,20.397,0.000,Real,Real / Calculada,0
Farelo,2.0,2018.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,2.0,2018.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,2.0,2018.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,3.0,2018.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,13.877,0.000,Real,Real / Calculada,0
Farelo,3.0,2018.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,3.0,2018.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,3.0,2018.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,4.0,2018.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,23.752,0.000,Real,Real / Calculada,0
Farelo,4.0,2018.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,4.0,2018.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,4.0,2018.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,5.0,2018.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,45.551,0.000,Real,Real / Calculada,0
Farelo,5.0,2018.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,5.0,2018.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,5.0,2018.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,6.0,2018.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,12.465,0.000,Real,Real / Calculada,0
Farelo,6.0,2018.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,6.0,2018.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,6.0,2018.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,7.0,2018.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,13.264,0.000,Real,Real / Calculada,0
Farelo,7.0,2018.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,7.0,2018.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,7.0,2018.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,8.0,2018.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,32.454,0.000,Real,Real / Calculada,0
Farelo,8.0,2018.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,8.0,2018.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,8.0,2018.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,9.0,2018.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,15.164,0.000,Real,Real / Calculada,0
Farelo,9.0,2018.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,9.0,2018.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,9.0,2018.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,10.0,2018.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,13.379,0.000,Real,Real / Calculada,0
Farelo,10.0,2018.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,10.0,2018.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,10.0,2018.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,11.0,2018.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,34.113,0.000,Real,Real / Calculada,0
Farelo,11.0,2018.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,11.0,2018.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,11.0,2018.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,12.0,2018.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,6.059,0.000,Real,Real / Calculada,0
Farelo,12.0,2018.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,12.0,2018.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,12.0,2018.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,1.0,2019.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,25.396,0.000,Real,Real / Calculada,0
Farelo,1.0,2019.0,MINAS GERAIS,MG,MG_NOROESTE,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,1.0,2019.0,MINAS GERAIS,MG,MG_SUL,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,1.0,2019.0,MINAS GERAIS,MG,MG_OUTROS,0.000,0.000,0.000,Real,Real / Calculada,0
Farelo,2.0,2019.0,MINAS GERAIS,MG,MG_TRIÂNGULO,0.000,2.937,0.000,Real,Real / Calculada,0
